Descriptor ID, Fitness, Model, R2_Train, R2Pred_Validation, R2Pred_Test
Descriptor ID, Fitness, Model, R2_Train, R2Pred_Validation, R2Pred_Test
[0- 12- 90- 115- 148- 190- 234- 256- 263- 353],0.0121707459343,<class 'sklearn.svm.classes.SVR'>,0.969237774825,-2.39827276184,-0.107508649304
[135- 162- 186- 310- 334- 338],0.00695205433057,<class 'sklearn.svm.classes.SVR'>,0.969173991992,-2.28006734687,-0.235815567236
[26- 146- 243- 288- 308- 360- 381],0.00822647328994,<class 'sklearn.svm.classes.SVR'>,0.969227675968,-2.39826725886,-0.077583650426
[107- 123- 146- 152- 227- 266],0.0309532229576,<class 'sklearn.svm.classes.SVR'>,0.823268560571,-2.58921103495,-0.283051010487
[11- 23- 32- 47- 95- 143- 254- 366],0.0102457172058,<class 'sklearn.svm.classes.SVR'>,0.964338224555,-2.47307630137,-0.232310694473
[15- 64- 79- 191- 334- 340],0.00542682056875,<class 'sklearn.svm.classes.SVR'>,0.958013504972,-1.45793223143,-0.145766424044
[35- 111- 225- 266- 268- 327- 335],0.00822065929636,<class 'sklearn.svm.classes.SVR'>,0.969279552685,-2.39826791734,-0.0496387123167
[35- 41- 86- 93- 118- 121- 266- 290- 353],0.0642314753821,<class 'sklearn.svm.classes.SVR'>,0.901772724062,-6.74053577576,-0.408909384672
[93- 125- 309- 323- 334- 338- 342],0.00642654144092,<class 'sklearn.svm.classes.SVR'>,0.969083160626,-1.89459231236,-0.0798745783335
[19- 133- 138- 153- 193- 290- 379],0.00653818154756,<class 'sklearn.svm.classes.SVR'>,0.908507086819,-0.15199640254,-0.112980881565
[40- 93- 266- 293- 334- 353],0.00741440225672,<class 'sklearn.svm.classes.SVR'>,0.971518953074,-2.48742811075,-0.053166470601
[3- 38- 90- 93- 109- 134- 154- 164- 187- 210- 221],0.0110732304453,<class 'sklearn.svm.classes.SVR'>,0.977327486481,-2.1270919307,-0.158095490016
[7- 93- 99- 102- 131- 176- 253- 256- 371],0.010893726548,<class 'sklearn.svm.classes.SVR'>,0.968405475125,-2.43811271304,-0.0878889202574
[68- 76- 93- 101- 334- 338],0.0112978914614,<class 'sklearn.svm.classes.SVR'>,0.930472884442,-2.27957280054,-0.109470359699
[35- 104- 141- 268- 340- 380],0.00686015907825,<class 'sklearn.svm.classes.SVR'>,0.970423664342,-2.2894998577,0.028890958195
[36- 124- 147- 158- 169- 200- 221- 271- 361],0.252731189615,<class 'sklearn.svm.classes.SVR'>,0.398970930972,-2.87420355082,-0.20666144967
[3- 98- 181- 191- 202- 262- 268],0.00824915542293,<class 'sklearn.svm.classes.SVR'>,0.969430021701,-2.41012214606,-0.0762210782571
[54- 65- 73- 93- 177- 321- 334],0.0082230981337,<class 'sklearn.svm.classes.SVR'>,0.969257776561,-2.39826726608,-0.0775836505757
[22- 79- 168- 229- 327- 341],0.00734090572453,<class 'sklearn.svm.classes.SVR'>,0.969250313181,-2.39819788781,-0.0775890708102
[10- 197- 266- 287- 294- 348],0.0416161748366,<class 'sklearn.svm.classes.SVR'>,0.774264797667,-2.54088633895,-0.000502658173117
[93- 94- 191- 228- 266- 292- 293],0.00914921817683,<class 'sklearn.svm.classes.SVR'>,0.958620824152,-2.32214687609,-0.133500496462
[33- 96- 180- 311- 322- 353],0.0073430957816,<class 'sklearn.svm.classes.SVR'>,0.969231025423,-2.39826616944,-0.0775837355371
[5- 51- 94- 161- 226],0.0385692703067,<class 'sklearn.svm.classes.SVR'>,0.865625753993,-5.39368315303,-0.617760716633
[31- 95- 156- 369],0.00855557899882,<class 'sklearn.svm.classes.SVR'>,0.929379280978,-2.02531138575,-0.296199336397
[79- 105- 133- 246- 303- 308],0.0723776836681,<class 'sklearn.svm.classes.SVR'>,0.740757847434,-4.81678530996,-0.529715698158
[68- 122- 173- 233],0.315952460729,<class 'sklearn.svm.classes.SVR'>,0.0908139366652,-2.56151960477,-0.328889679505
[39- 55- 157- 301],0.339081727602,<class 'sklearn.svm.classes.SVR'>,0.0758583023838,-3.23723477027,-0.0992185148786
[89- 240- 283- 341],0.0161577550848,<class 'sklearn.svm.classes.SVR'>,0.891958512263,-2.81813570496,-0.279765582893
[123- 158- 266- 298],0.294740420819,<class 'sklearn.svm.classes.SVR'>,0.201540839746,-4.90029597687,-0.863723790442
[108- 289- 335- 344- 369],0.0485688470202,<class 'sklearn.svm.classes.SVR'>,0.753683795427,-3.27497050622,-0.178508493367
[38- 70- 104- 165- 202- 305- 314- 371],0.00951596946133,<class 'sklearn.svm.classes.SVR'>,0.961572407856,-2.23025601746,-0.0914745760769
[105- 119- 225- 270- 300],0.0434004586545,<class 'sklearn.svm.classes.SVR'>,0.729676650244,-1.90331373239,-0.37280996639
[79- 84- 89- 216- 321- 373],0.00725530598184,<class 'sklearn.svm.classes.SVR'>,0.969270612765,-2.37356861043,-0.0775869440944
[68- 116- 139- 238- 307],0.00825930417805,<class 'sklearn.svm.classes.SVR'>,0.938701119514,-1.98552687182,-0.0830943354153
[144- 259- 279- 282- 355- 369],0.0522965758406,<class 'sklearn.svm.classes.SVR'>,0.655711299447,-0.247374622242,-0.437972848396
[3- 150- 251- 266],0.100436507348,<class 'sklearn.svm.classes.SVR'>,0.585894953135,-4.04987264574,-0.670545779607
[148- 250- 258- 265- 274],0.407379395969,<class 'sklearn.svm.classes.SVR'>,0.00306728124043,-2.77291797506,-0.0525293864118
